"Location Properties"
"Location Name = 3ft (630411)"
"Location ID = 4826803309903872"
"Latitude = 44.63101004858643 °"
"Longitude = -124.04601168454957 °"
""
""
"Date Time","Resistivity (Ω-cm)","Temperature (C)","Density (g/cm³)","Total Dissolved Solids (mg/L)","Salinity (psu)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm)"
"2019-04-11 18:00:00.000","50.175","11.12","1.012","17628.0","16.53","19930.412","27120.126"
"2019-04-11 18:30:00.000","41.016","11.207","1.016","21516.0","20.56","24380.506","33101.09"
"2019-04-11 19:00:00.000","42.801","11.188","1.015","20628.0","19.632","23363.96","31735.99"
"2019-04-11 19:30:00.000","54.665","11.102","1.011","16187.999999999998","15.063","18293.328","24904.028"
"2019-04-11 20:00:00.000","64.862","11.014","1.009","13674.0","12.535","15417.269","21037.17"
"2019-04-11 20:30:00.000","66.538","11.047","1.009","13318.0","12.183","15028.945","20489.298"
"2019-04-11 21:00:00.000","74.921","11.016","1.008","11837.0","10.721","13347.324","18211.352"
"2019-04-11 21:30:00.000","76.27","11.022","1.008","11626.0","10.515","13111.264","17886.418"
"2019-04-11 22:00:00.000","76.53","11.008","1.008","11591.0","10.48","13066.791","17832.486"
"2019-04-11 22:30:00.000","77.142","10.995","1.008","11503.0","10.393","12963.152","17696.936"
"2019-04-11 23:00:00.000","78.287","10.978","1.008","11340.0","10.233","12773.567","17445.914"
"2019-04-11 23:30:00.000","76.644","10.969","1.008","11586.0","10.473","13047.334","17823.886"
"2019-04-12 00:00:00.000","76.401","10.966","1.008","11623.0","10.51","13088.902","17882.076"
"2019-04-12 00:30:00.000","75.912","10.962","1.008","11699.0","10.584","13173.111","17998.968"
"2019-04-12 01:00:00.000","76.248","10.969","1.008","11646.0","10.532","13115.042","17916.382"
"2019-04-12 01:30:00.000","76.481","10.949","1.008","11616.0","10.503","13075.185","17871.248"
"2019-04-12 02:00:00.000","74.434","10.969","1.008","11930.0","10.81","13434.786","18353.182"
"2019-04-12 02:30:00.000","73.49","10.972","1.008","12082.0","10.96","13607.299","18587.53"
"2019-04-12 03:00:00.000","72.843","10.964","1.008","12192.0","11.067","13728.142","18756.344"
"2019-04-12 03:30:00.000","71.102","10.986","1.008","12483.0","11.355","14064.331","19204.616"
"2019-04-12 04:00:00.000","71.97","10.962","1.008","12340.0","11.214","13894.734","18984.998"
"2019-04-12 04:30:00.000","60.478","11.003","1.01","14670.0","13.529","16534.99","22568.608"
"2019-04-12 05:00:00.000","60.732","10.981","1.01","14616.0","13.475","16465.717","22486.82"
"2019-04-12 05:30:00.000","55.081","11.042","1.011","16091.000000000002","14.962","18155.07","24754.802"
"2019-04-12 06:00:00.000","52.69","11.012","1.012","16834.0","15.715","18978.962","25898.166"
"2019-04-12 06:30:00.000","58.781","10.994","1.01","15096.0","13.957","17012.202","23225.358"
"2019-04-12 07:00:00.000","64.325","10.874","1.009","13839.0","12.694","15546.167","21290.332"
"2019-04-12 07:30:00.000","64.879","10.87","1.009","13722.0","12.578","15413.387","21111.066"
"2019-04-12 08:00:00.000","71.908","10.808","1.008","12401.0","11.268","13906.742","19078.454"
"2019-04-12 08:30:00.000","79.146","10.756","1.008","11282.0","10.17","12634.867","17356.852"
"2019-04-12 09:00:00.000","78.943","10.763","1.008","11309.0","10.197","12667.374","17398.506"
"2019-04-12 09:30:00.000","76.181","10.786","1.008","11712.0","10.591","13126.719","18018.4"
"2019-04-12 10:00:00.000","83.606","10.802","1.007","10667.0","9.574","11960.875","16411.425"
"2019-04-12 10:30:00.000","89.131","10.927","1.007","9973.0","8.906","11219.474","15343.764"
"2019-04-12 11:00:00.000","90.202","11.033","1.006","9828.0","8.769","11086.209","15119.601"
"2019-04-12 11:30:00.000","91.13","11.079","1.006","9716.0","8.662","10973.28","14947.706"
"2019-04-12 12:00:00.000","94.096","11.299","1.006","9356.0","8.321","10627.449","14394.157"
"2019-04-12 12:30:00.000","99.385","11.228","1.006","8875.0","7.859","10061.928","13653.281"
"2019-04-12 13:00:00.000","103.528","11.288","1.005","8506.0","7.509","9659.044","13086.595"
"2019-04-12 13:30:00.000","108.156","11.237","1.005","8153.000000000001","7.173","9245.93","12543.166"
"2019-04-12 14:00:00.000","111.017","11.332","1.005","7923.0","6.958","9007.622","12189.925"
"2019-04-12 14:30:00.000","111.822","11.245","1.005","7884.0","6.919","8942.75","12129.467"
"2019-04-12 15:00:00.000","110.089","11.409","1.005","7974.0","7.007","9083.52","12268.299"
"2019-04-12 15:30:00.000","109.003","11.446","1.005","8045.999999999999","7.076","9174.091","12378.767"
"2019-04-12 16:00:00.000","108.696","11.619","1.005","8032.999999999999","7.067","9199.967","12358.417"
"2019-04-12 16:30:00.000","106.466","11.492","1.005","8228.0","7.249","9392.7","12658.79"
"2019-04-12 17:00:00.000","106.022","11.508","1.005","8259.0","7.277","9429.578","12703.031"
"2019-04-12 17:30:00.000","91.623","11.336","1.006","9600.0","8.556","10914.31","14768.7"
"2019-04-12 18:00:00.000","80.913","11.323","1.007","10874.0","9.789","12359.027","16729.12"
"2019-04-12 18:30:00.000","83.46","11.324","1.007","10542.0","9.466","11981.821","16218.187"
"2019-04-12 19:00:00.000","76.553","11.416","1.008","11466.0","10.369","13062.849","17639.428"
"2019-04-12 19:30:00.000","53.547","11.285","1.011","16448.0","15.335","18675.292","25303.94"
"2019-04-12 20:00:00.000","39.251","11.313","1.016","22422.0","21.518","25477.04","34494.684"
"2019-04-12 20:30:00.000","45.072","11.311","1.014","19527.0","18.494","22186.742","30040.978"
"2019-04-12 21:00:00.000","42.389","11.353","1.015","20740.0","19.758","23590.838","31907.716"
"2019-04-12 21:30:00.000","54.05","11.365","1.011","16261.0","15.149","18501.43","25016.71"
"2019-04-12 22:00:00.000","63.607","11.618","1.009","13728.0","12.61","15721.656","21120.012"
"2019-04-12 22:30:00.000","68.969","11.874","1.008","12578.0","11.476","14499.339","19350.646"
"2019-04-12 23:00:00.000","70.745","11.875","1.008","12262.0","11.164","14135.274","18864.158"
"2019-04-12 23:30:00.000","71.37","11.968","1.008","12126.0","11.033","14011.561","18654.962"
"2019-04-13 00:00:00.000","73.271","11.931","1.008","11822.0","10.733","13647.984","18187.946"
"2019-04-13 00:30:00.000","75.17","11.782","1.008","11567.0","10.479","13303.117","17796.082"
"2019-04-13 01:00:00.000","75.219","11.757","1.008","11567.0","10.478","13294.431","17795.864"
"2019-04-13 01:30:00.000","76.657","11.706","1.008","11365.0","10.278","13045.084","17484.632"
"2019-04-13 02:00:00.000","77.243","11.709","1.007","11278.0","10.193","12946.19","17350.918"
"2019-04-13 02:30:00.000","77.27","11.749","1.007","11262.0","10.179","12941.719","17326.892"
"2019-04-13 03:00:00.000","77.924","11.739","1.007","11171.0","10.089","12832.974","17186.076"
"2019-04-13 03:30:00.000","75.666","11.715","1.008","11511.0","10.422","13216.052","17709.846"
"2019-04-13 04:00:00.000","76.653","11.71","1.008","11364.0","10.278","13045.724","17483.626"
"2019-04-13 04:30:00.000","77.574","11.657","1.007","11245.0","10.16","12890.996","17300.088"
"2019-04-13 05:00:00.000","75.848","11.638","1.008","11506.0","10.415","13184.194","17701.912"
"2019-04-13 05:30:00.000","66.172","11.617","1.009","13196.0","12.081","15112.081","20301.312"
"2019-04-13 06:00:00.000","62.516","11.593","1.01","13976.0","12.858","15995.996","21502.202"
"2019-04-13 06:30:00.000","65.84","11.517","1.009","13297.0","12.178","15188.437","20456.338"
"2019-04-13 07:00:00.000","48.882","11.524","1.013","17906.0","16.835","20457.374","27548.038"
"2019-04-13 07:30:00.000","70.595","11.367","1.008","12449.0","11.334","14165.309","19152.588"
"2019-04-13 08:00:00.000","68.661","11.351","1.009","12805.0","11.685","14564.351","19700.068"
"2019-04-13 08:30:00.000","76.878","11.247","1.008","11467.0","10.365","13007.667","17641.772"
"2019-04-13 09:00:00.000","80.603","11.194","1.007","10952.0","9.862","12406.556","16849.742"
"2019-04-13 09:30:00.000","83.829","11.19","1.007","10532.0","9.453","11929.059","16202.807"
"2019-04-13 10:00:00.000","85.733","11.204","1.007","10294.0","9.223","11664.137","15837.367"
"2019-04-13 10:30:00.000","82.74","11.227","1.007","10660.0","9.578","12086.09","16400.377"
"2019-04-13 11:00:00.000","81.256","11.246","1.007","10850.0","9.763","12306.747","16691.775"
"2019-04-13 11:30:00.000","80.73","11.253","1.007","10918.0","9.83","12386.955","16797.2"
"2019-04-13 12:00:00.000","82.386","11.226","1.007","10706.0","9.623","12137.981","16471.3"
"2019-04-13 12:30:00.000","87.575","11.197","1.007","10080.0","9.015","11418.799","15507.215"
"2019-04-13 13:00:00.000","90.952","11.185","1.006","9708.0","8.657","10994.861","14936.105"
"2019-04-13 13:30:00.000","94.373","11.184","1.006","9357.0","8.319","10596.301","14394.914"
"2019-04-13 14:00:00.000","98.912","11.182","1.006","8928.0","7.909","10109.994","13734.89"
"2019-04-13 14:30:00.000","103.599","11.185","1.005","8523.0","7.524","9652.639","13112.656"
"2019-04-13 15:00:00.000","104.935","11.182","1.005","8415.0","7.421","9529.672","12946.615"
"2019-04-13 15:30:00.000","108.214","11.165","1.005","8164.0","7.182","9240.976","12559.955"
"2019-04-13 16:00:00.000","109.253","11.161","1.005","8087.0","7.11","9153.109","12441.79"
"2019-04-13 16:30:00.000","108.014","11.169","1.005","8178.000000000001","7.196","9258.048","12581.699"
"2019-04-13 17:00:00.000","109.383","11.173","1.005","8074.999999999999","7.098","9142.224","12423.007"
"2019-04-13 17:30:00.000","106.754","11.178","1.005","8273.0","7.286","9367.372","12727.415"
"2019-04-13 18:00:00.000","101.13","11.192","1.006","8730.0","7.72","9888.252","13430.156"
"2019-04-13 18:30:00.000","90.602","11.216","1.006","9738.0","8.715","11070.419","15026.617"
"2019-04-13 19:00:00.000","73.966","11.252","1.008","11917.0","10.807","13519.682","18334.132"
"2019-04-13 19:30:00.000","74.159","11.265","1.008","11882.0","10.773","13484.599","18280.31"
"2019-04-13 20:00:00.000","58.439","11.313","1.01","15059.0","13.933","17111.732","23168.346"
"2019-04-13 20:30:00.000","51.259","11.368","1.012","17145.0","16.048","19508.688","26376.51"
"2019-04-13 21:00:00.000","41.115","11.42","1.015","21346.0","20.396","24321.74","32839.812"
"2019-04-13 21:30:00.000","37.3","11.459","1.017","23505.0","22.674","26809.436","36162.188"
"2019-04-13 22:00:00.000","49.63","11.34","1.012","17720.0","16.635","20148.962","27261.566"
"2019-04-13 22:30:00.000","47.577","11.299","1.013","18505.0","17.439","21018.616","28468.696"
"2019-04-13 23:00:00.000","53.046","11.171","1.012","16652.0","15.537","18851.664","25618.17"
"2019-04-13 23:30:00.000","57.776","11.182","1.011","15284.0","14.154","17308.372","23514.38"
"2019-04-14 00:00:00.000","59.799","11.167","1.01","14773.0","13.639","16722.784","22727.518"
"2019-04-14 00:30:00.000","62.117","11.123","1.01","14238.0","13.102","16098.736","21904.39"
"2019-04-14 01:00:00.000","63.018","11.059","1.01","14058.0","12.919","15868.53","21627.456"
"2019-04-14 01:30:00.000","66.353","11.04","1.009","13358.0","12.222","15070.974","20550.252"
"2019-04-14 02:00:00.000","69.426","10.985","1.009","12785.0","11.653","14403.927","19669.174"
"2019-04-14 02:30:00.000","70.197","10.966","1.009","12651.0","11.52","14245.567","19462.364"
"2019-04-14 03:00:00.000","70.882","10.953","1.008","12533.0","11.403","14108.049","19281.046"
"2019-04-14 03:30:00.000","70.745","10.949","1.008","12558.0","11.428","14135.362","19320.676"
"2019-04-14 04:00:00.000","70.801","10.924","1.008","12556.0","11.425","14124.175","19317.576"
"2019-04-14 04:30:00.000","70.6","10.901","1.009","12600.0","11.467","14164.281","19384.482"
"2019-04-14 05:00:00.000","67.692","10.878","1.009","13149.0","12.01","14772.855","20229.5"
"2019-04-14 05:30:00.000","65.723","10.888","1.009","13540.0","12.397","15215.409","20830.054"
"2019-04-14 06:00:00.000","63.596","10.89","1.01","13992.0","12.847","15724.352","21525.732"
"2019-04-14 06:30:00.000","60.358","10.945","1.01","14721.0","13.578","16567.705","22647.658"
"2019-04-14 07:00:00.000","61.813","10.892","1.01","14395.0","13.249","16177.934","22145.436"
"2019-04-14 07:30:00.000","57.68","10.993","1.011","15385.0","14.248","17337.114","23669.666"
"2019-04-14 08:00:00.000","46.199","10.95","1.014","19230.0","18.167","21645.316","29584.26"
"2019-04-14 08:30:00.000","52.237","10.974","1.012","16997.0","15.879","19143.604","26148.736"
"2019-04-14 09:00:00.000","53.219","10.954","1.012","16692.0","15.568","18790.336","25679.82"
"2019-04-14 09:30:00.000","59.255","10.736","1.01","15077.0","13.927","16876.212","23195.546"
"2019-04-14 10:00:00.000","60.495","10.741","1.01","14766.0","13.615","16530.386","22717.33"
"2019-04-14 10:30:00.000","62.477","10.753","1.01","14293.0","13.143","16005.767","21989.552"
"2019-04-14 11:00:00.000","64.753","10.758","1.009","13789.0","12.64","15443.186","21214.0"
"2019-04-14 11:30:00.000","62.531","10.796","1.01","14265.0","13.116","15992.017","21946.092"
"2019-04-14 12:00:00.000","63.393","10.856","1.01","14049.0","12.903","15774.715","21613.39"
"2019-04-14 12:30:00.000","65.659","11.077","1.009","13486.0","12.351","15230.099","20747.632"
"2019-04-14 13:00:00.000","69.057","11.176","1.009","12789.0","11.664","14480.742","19676.138"
"2019-04-14 13:30:00.000","69.011","11.24","1.009","12777.0","11.653","14490.486","19656.712"
"2019-04-14 14:00:00.000","69.912","11.292","1.008","12595.0","11.475","14303.601","19376.764"
"2019-04-14 14:30:00.000","73.052","11.319","1.008","12045.0","10.934","13688.859","18531.132"
"2019-04-14 15:00:00.000","76.209","11.381","1.008","11528.0","10.429","13121.844","17735.256"
"2019-04-14 15:30:00.000","79.181","11.381","1.007","11095.0","10.006","12629.337","17069.712"
"2019-04-14 16:00:00.000","81.181","11.379","1.007","10822.0","9.74","12322.965","16649.509"
"2019-04-14 16:30:00.000","82.85","11.396","1.007","10600.0","9.524","12069.965","16307.357"
"2019-04-14 17:00:00.000","83.54","11.389","1.007","10514.0","9.441","11970.322","16175.28"
"2019-04-14 17:30:00.000","82.778","11.372","1.007","10616.0","9.539","12080.525","16331.659"
"2019-04-14 18:00:00.000","83.188","11.38","1.007","10561.0","9.486","12021.0","16247.53"
"2019-04-14 18:30:00.000","83.846","11.414","1.007","10469.0","9.397","11926.594","16105.952"
"2019-04-14 19:00:00.000","80.909","11.373","1.007","10860.0","9.777","12359.582","16708.367"
"2019-04-14 19:30:00.000","76.055","11.336","1.008","11564.0","10.463","13148.336","17791.424"
"2019-04-14 20:00:00.000","68.419","11.317","1.009","12862.0","11.74","14615.93","19787.398"
"2019-04-14 20:30:00.000","63.279","11.32","1.009","13905.0","12.777","15802.97","21392.478"
"2019-04-14 21:00:00.000","48.793","11.326","1.013","18031.0","16.953","20494.756","27739.838"
"2019-04-14 21:30:00.000","41.925","11.344","1.015","20975.0","20.003","23852.19","32269.152"
"2019-04-14 22:00:00.000","39.645","11.405","1.016","22146.0","21.234","25223.618","34070.716"
"2019-04-14 22:30:00.000","36.978","11.423","1.017","23732.0","22.911","27042.808","36510.448"
"2019-04-14 23:00:00.000","45.698","11.241","1.014","19294.0","18.25","21882.61","29683.402"
"2019-04-14 23:30:00.000","55.455","11.109","1.011","15954.0","14.827","18032.742","24544.74"
"2019-04-15 00:00:00.000","51.789","11.137","1.012","17071.0","15.963","19309.202","26263.446"
"2019-04-15 00:30:00.000","51.257","11.184","1.012","17227.0","16.124","19509.406","26503.04"
"2019-04-15 01:00:00.000","49.987","11.196","1.012","17660.0","16.566","20005.138","27168.528"
"2019-04-15 01:30:00.000","47.545","11.226","1.013","18552.0","17.484","21032.83","28541.858"
"2019-04-15 02:00:00.000","50.415","11.144","1.012","17533.0","16.434","19835.294","26974.032"
"2019-04-15 02:30:00.000","52.858","11.005","1.012","16783.0","15.663","18918.614","25820.478"
"2019-04-15 03:00:00.000","52.969","11.0","1.012","16750.0","15.629","18878.9","25769.642"
"2019-04-15 03:30:00.000","52.554","11.058","1.012","16857.0","15.741","19028.068","25933.892"
"2019-04-15 04:00:00.000","53.557","10.985","1.012","16573.0","15.448","18671.632","25496.788"
"2019-04-15 04:30:00.000","53.639","10.918","1.012","16576.0","15.449","18643.032","25502.008"
"2019-04-15 05:00:00.000","54.25","10.919","1.011","16390.0","15.259","18433.27","25214.768"
"2019-04-15 05:30:00.000","53.56","10.894","1.012","16611.0","15.483","18670.538","25555.776"
"2019-04-15 06:00:00.000","54.903","10.789","1.011","16250.0","15.112","18214.094","24999.978"
"2019-04-15 06:30:00.000","55.626","10.705","1.011","16074.000000000002","14.93","17977.054","24729.12"
"2019-04-15 07:00:00.000","52.482","10.86","1.012","16968.0","15.844","19054.11","26103.9"
"2019-04-15 07:30:00.000","52.191","10.914","1.012","17038.0","15.918","19160.476","26212.696"
"2019-04-15 08:00:00.000","48.437","10.993","1.013","18321.0","17.234","20645.256","28186.202"
"2019-04-15 08:30:00.000","47.17","10.84","1.013","18888.0","17.809","21199.946","29058.872"
"2019-04-15 09:00:00.000","43.272","11.066","1.015","20469.0","19.458","23109.528","31490.65"
"2019-04-15 09:30:00.000","45.295","11.047","1.014","19564.0","18.518","22077.308","30098.352"
"2019-04-15 10:00:00.000","42.249","11.096","1.015","20948.0","19.96","23669.346","32228.276"
"2019-04-15 10:30:00.000","44.761","10.821","1.014","19915.0","18.868","22341.07","30638.396"
"2019-04-15 11:00:00.000","48.308","10.682","1.013","18523.0","17.547","20837.46","28680.826"
"2019-04-15 11:30:00.000","46.135","10.693","1.014","19387.0","18.315","21675.6","29826.06"
"2019-04-15 12:00:00.000","47.755","10.639","1.013","18755.0","17.661","20940.068","28854.512"
"2019-04-15 12:30:00.000","47.051","10.697","1.014","19007.0","17.924","21253.582","29242.262"
"2019-04-15 13:00:00.000","46.181","10.781","1.014","19323.0","18.254","21653.76","29727.182"
"2019-04-15 13:30:00.000","46.445","10.905","1.014","19151.0","18.083","21530.712","29462.636"
"2019-04-15 14:00:00.000","46.321","10.883","1.014","19213.0","18.146","21588.256","29558.002"
"2019-04-15 14:30:00.000","48.422","10.913","1.013","18365.0","17.274","20651.588","28253.308"
"2019-04-15 15:00:00.000","48.711","10.956","1.013","18235.0","17.144","20529.118","28054.52"
"2019-04-15 15:30:00.000","50.604","10.998","1.012","17534.0","16.428","19761.428","26975.446"
"2019-04-15 16:00:00.000","53.877","10.998","1.012","16469.0","15.343","18560.642","25336.486"
"2019-04-15 16:30:00.000","56.236","10.98","1.011","15785.0","14.651","17782.142","24285.276"
"2019-04-15 17:00:00.000","57.825","10.972","1.011","15355.0","14.216","17293.562","23622.9"
"2019-04-15 17:30:00.000","59.433","10.976","1.01","14938.0","13.797","16825.532","22981.328"
"2019-04-15 18:00:00.000","57.265","10.98","1.011","15502.0","14.365","17462.742","23849.398"
"2019-04-15 18:30:00.000","59.79","10.948","1.01","14860.0","13.717","16725.237","22860.82"
"2019-04-15 19:00:00.000","57.516","11.006","1.011","15424.0","14.287","17386.618","23729.082"
"2019-04-15 19:30:00.000","60.06","10.934","1.01","14798.0","13.655","16650.024","22766.408"
"2019-04-15 20:00:00.000","57.304","10.99","1.011","15487.0","14.35","17450.846","23826.632"
"2019-04-15 20:30:00.000","55.999","10.947","1.011","15866.0","14.731","17857.478","24409.232"
"2019-04-15 21:00:00.000","52.452","10.927","1.012","16948.0","15.827","19065.098","26073.268"
"2019-04-15 21:30:00.000","43.68","11.028","1.015","20298.0","19.278","22893.798","31227.258"
"2019-04-15 22:00:00.000","41.744","11.037","1.015","21234.0","20.255","23955.692","32667.94"
"2019-04-15 22:30:00.000","36.147","11.256","1.018","24382.0","23.591","27664.57","37511.512"
"2019-04-15 23:00:00.000","35.248","11.265","1.018","24999.0","24.248","28370.258","38459.236"
"2019-04-15 23:30:00.000","39.088","11.128","1.016","22623.0","21.718","25583.096","34804.792"
"2019-04-16 00:00:00.000","40.069","11.035","1.016","22123.0","21.186","24957.022","34035.692"
"2019-04-16 00:30:00.000","39.692","10.966","1.016","22373.0","21.444","25193.802","34419.9"
"2019-04-16 01:00:00.000","40.245","10.893","1.016","22108.0","21.16","24847.728","34012.412"
"2019-04-16 01:30:00.000","38.966","10.994","1.017","22774.0","21.867","25663.602","35036.236"
"2019-04-16 02:00:00.000","36.981","11.084","1.018","23940.0","23.107","27040.786","36830.272"
"2019-04-16 02:30:00.000","38.174","11.043","1.017","23217.0","22.339","26196.148","35718.112"
"2019-04-16 03:00:00.000","37.791","11.046","1.017","23450.0","22.585","26461.012","36076.26"
"2019-04-16 03:30:00.000","38.09","11.021","1.017","23281.0","22.404","26253.29","35816.264"
"2019-04-16 04:00:00.000","39.401","10.963","1.016","22540.0","21.619","25379.836","34676.952"
"2019-04-16 04:30:00.000","41.163","10.876","1.016","21624.0","20.652","24293.522","33268.326"
"2019-04-16 05:00:00.000","42.611","10.807","1.015","20928.0","19.92","23468.206","32196.388"
"2019-04-16 05:30:00.000","43.992","10.791","1.015","20279.0","19.244","22731.278","31197.852"
"2019-04-16 06:00:00.000","44.634","10.832","1.014","19966.0","18.922","22404.482","30716.762"
"2019-04-16 06:30:00.000","42.62","10.912","1.015","20865.0","19.862","23463.148","32100.536"
"2019-04-16 07:00:00.000","44.469","10.884","1.014","20013.0","18.974","22487.722","30789.16"
"2019-04-16 07:30:00.000","42.473","10.956","1.015","20914.0","19.915","23544.572","32174.982"
"2019-04-16 08:00:00.000","43.063","10.953","1.015","20629.0","19.618","23221.63","31736.682"
"2019-04-16 08:30:00.000","42.794","10.953","1.015","20759.0","19.753","23368.036","31936.396"
"2019-04-16 09:00:00.000","41.271","10.988","1.016","21505.0","20.534","24229.966","33083.972"
"2019-04-16 09:30:00.000","41.284","11.004","1.016","21489.0","20.519","24222.246","33060.3"
"2019-04-16 10:00:00.000","39.11","11.084","1.016","22636.0","21.729","25569.048","34825.324"
"2019-04-16 10:30:00.000","38.493","11.131","1.017","22971.0","22.086","25978.782","35340.604"
"2019-04-16 11:00:00.000","38.307","11.206","1.017","23037.0","22.161","26104.578","35442.252"
"2019-04-16 11:30:00.000","39.395","11.364","1.016","22310.0","21.405","25384.052","34323.696"
"2019-04-16 12:00:00.000","41.525","11.434","1.015","21128.0","20.168","24082.016","32504.562"
"2019-04-16 12:30:00.000","42.389","11.426","1.015","20701.0","19.722","23591.252","31848.348"
"2019-04-16 13:00:00.000","40.131","11.461","1.016","21846.0","20.923","24918.436","33609.844"
"2019-04-16 13:30:00.000","41.009","11.615","1.015","21294.0","20.354","24385.086","32760.65"
"2019-04-16 14:00:00.000","39.601","11.706","1.016","22000.0","21.1","25251.99","33846.152"
"2019-04-16 14:30:00.000","38.978","11.699","1.016","22355.0","21.474","25655.178","34392.696"
"2019-04-16 15:00:00.000","38.777","11.771","1.016","22430.0","21.557","25788.64","34508.012"
"2019-04-16 15:30:00.000","38.876","11.822","1.016","22343.0","21.469","25722.572","34374.456"
"2019-04-16 16:00:00.000","38.509","11.841","1.016","22546.0","21.684","25967.782","34685.888"
"2019-04-16 16:30:00.000","38.477","11.92","1.016","22519.0","21.661","25989.638","34645.228"
"2019-04-16 17:00:00.000","38.84","12.179","1.016","22163.0","21.301","25746.722","34096.452"
"2019-04-16 17:30:00.000","39.496","12.281","1.016","21738.0","20.859","25318.702","33443.15"
"2019-04-16 18:00:00.000","41.164","12.059","1.015","20975.0","20.045","24292.96","32268.972"
"2019-04-16 18:30:00.000","42.846","11.963","1.014","20200.0","19.23","23339.18","31077.52"
"2019-04-16 19:00:00.000","44.374","11.902","1.014","19536.0","18.536","22535.772","30054.646"
"2019-04-16 19:30:00.000","43.719","11.816","1.014","19872.0","18.88","22873.18","30571.746"
"2019-04-16 20:00:00.000","41.161","11.815","1.015","21107.0","20.169","24294.678","32472.062"
"2019-04-16 20:30:00.000","44.512","11.797","1.014","19527.0","18.521","22465.616","30041.022"
"2019-04-16 21:00:00.000","43.776","11.797","1.014","19855.0","18.862","22843.432","30546.31"
"2019-04-16 21:30:00.000","41.809","11.812","1.015","20782.0","19.829","23918.266","31971.608"
"2019-04-16 22:00:00.000","41.387","11.795","1.015","21002.0","20.058","24161.972","32311.102"
"2019-04-16 22:30:00.000","38.166","11.77","1.017","22790.0","21.937","26201.566","35061.044"
"2019-04-16 23:00:00.000","38.832","11.743","1.016","22414.0","21.539","25751.806","34483.212"
"2019-04-16 23:30:00.000","36.077","11.719","1.018","24141.0","23.367","27718.788","37140.092"
"2019-04-17 00:00:00.000","35.381","11.696","1.018","24630.0","23.887","28263.686","37892.056"
"2019-04-17 00:30:00.000","37.149","11.696","1.017","23458.0","22.639","26918.57","36088.636"
"2019-04-17 01:00:00.000","41.679","11.612","1.015","20953.0","19.996","23992.762","32235.896"
"2019-04-17 01:30:00.000","38.606","11.636","1.016","22607.0","21.736","25902.866","34780.488"
"2019-04-17 02:00:00.000","37.539","11.634","1.017","23251.0","22.417","26639.262","35771.512"
"2019-04-17 02:30:00.000","37.247","11.628","1.017","23437.0","22.612","26847.69","36056.332"
"2019-04-17 03:00:00.000","36.619","11.606","1.017","23852.0","23.052","27307.97","36695.3"
"2019-04-17 03:30:00.000","35.951","11.622","1.018","24286.0","23.514","27815.588","37362.392"
"2019-04-17 04:00:00.000","35.92","11.616","1.018","24310.0","23.54","27839.998","37400.736"
"2019-04-17 04:30:00.000","35.673","11.611","1.018","24482.0","23.723","28032.462","37664.376"
"2019-04-17 05:00:00.000","36.034","11.577","1.018","24257.0","23.481","27751.41","37319.224"
"2019-04-17 05:30:00.000","36.856","11.546","1.017","23736.0","22.924","27132.61","36516.512"
"2019-04-17 06:00:00.000","38.445","11.463","1.017","22804.0","21.931","26011.36","35082.332"
"2019-04-17 06:30:00.000","39.673","11.42","1.016","22122.0","21.21","25206.056","34033.996"
"2019-04-17 07:00:00.000","40.589","11.444","1.016","21609.0","20.673","24636.508","33244.12"
"2019-04-17 07:30:00.000","40.78","11.459","1.015","21500.0","20.559","24521.898","33076.316"
"2019-04-17 08:00:00.000","40.267","11.501","1.016","21750.0","20.824","24833.992","33461.762"
"2019-04-17 08:30:00.000","38.688","11.531","1.016","22620.0","21.742","25847.912","34800.392"
"2019-04-17 09:00:00.000","38.82","11.544","1.016","22536.0","21.654","25759.74","34670.032"
"2019-04-17 09:30:00.000","39.704","11.546","1.016","22033.0","21.125","25186.632","33897.512"
"2019-04-17 10:00:00.000","39.065","11.565","1.016","22383.0","21.494","25598.196","34434.716"
"2019-04-17 10:30:00.000","38.286","11.597","1.017","22819.0","21.957","26119.532","35106.908"
"2019-04-17 11:00:00.000","35.087","11.623","1.018","24883.0","24.152","28500.666","38281.972"
"2019-04-17 11:30:00.000","34.918","11.681","1.018","24966.0","24.245","28638.622","38409.336"
"2019-04-17 12:00:00.000","36.565","11.755","1.017","23797.0","23.003","27348.528","36610.22"
"2019-04-17 12:30:00.000","35.052","11.792","1.018","24800.0","24.075","28528.666","38153.376"
"2019-04-17 13:00:00.000","36.355","12.153","1.017","23693.0","22.92","27506.338","36450.16"
"2019-04-17 13:30:00.000","39.376","12.293","1.016","21798.0","20.923","25396.326","33535.846"
"2019-04-17 14:00:00.000","36.998","12.242","1.017","23229.0","22.433","27028.726","35737.248"
"2019-04-17 14:30:00.000","37.76","12.359","1.016","22693.0","21.872","26482.986","34912.012"
"2019-04-17 15:00:00.000","36.445","12.332","1.017","23528.0","22.756","27438.25","36196.672"
"2019-04-17 15:30:00.000","35.931","12.269","1.017","23903.0","23.151","27831.29","36773.448"
"2019-04-17 16:00:00.000","35.329","12.203","1.018","24350.0","23.624","28305.308","37461.724"
"2019-04-17 16:30:00.000","35.616","12.395","1.017","24037.0","23.303","28077.302","36980.308"
"2019-04-17 17:00:00.000","35.787","12.476","1.017","23874.0","23.134","27943.24","36729.144"
