Report Date:,11/22/2019 23:30:03
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630427_2019-09-27_10-02-48-983.wsl
Create Date,9/27/2019 17:02:41

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,11ft (630427)
Serial Number,630427
Firmware Version,2.01
Hardware Version,4
Device Address,3
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,10

Log Configuration
,Log Name,2019-06-23_630427
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:15:15 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:15:23 ,Used Battery: 10% Used Memory: 14%   User Name: Ian
9/27/2019 16:50:46 ,Used Battery: 16% Used Memory: 20%   User Name: Ian
9/27/2019 16:50:47 ,Manual Stop Command


Log Data:
Record Count,9188

Sensors,1

 ,1,630427,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,
Date and Time (UTC),Temperature (C)                         ,Actual Conductivity (µS/cm)             ,Specific Conductivity (µS/cm)           ,Salinity (PSU)                          ,Water Density (g/cm3)                   ,
9/11/2019 22:45:00 ,                                  21.731,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/11/2019 23:00:00 ,                                  21.867,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/11/2019 23:15:00 ,                                  22.016,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/11/2019 23:30:00 ,                                  22.172,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/11/2019 23:45:00 ,                                  22.311,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 00:00:00 ,                                  22.443,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 00:15:00 ,                                  22.537,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 00:30:00 ,                                  22.612,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 00:45:00 ,                                  22.647,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 01:00:00 ,                                  22.675,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 01:15:00 ,                                  22.647,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 01:30:00 ,                                  22.571,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 01:45:00 ,                                  22.485,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 02:00:00 ,                                  22.381,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 02:15:00 ,                                  22.258,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 02:30:00 ,                                  22.108,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 02:45:00 ,                                  21.885,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 03:00:00 ,                                  21.673,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 03:15:00 ,                                  21.488,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 03:30:00 ,                                  21.321,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 03:45:00 ,                                  21.135,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 04:00:00 ,                                  20.931,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 04:15:00 ,                                  20.767,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 04:30:00 ,                                  20.634,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 04:45:00 ,                                  20.482,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 05:00:00 ,                                  20.326,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 05:15:00 ,                                  20.185,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 05:30:00 ,                                  20.068,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 05:45:00 ,                                  19.948,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 06:00:00 ,                                  19.805,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 06:15:00 ,                                  19.663,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 06:30:00 ,                                  19.563,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 06:45:00 ,                                  19.452,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 07:00:00 ,                                  19.310,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 07:15:00 ,                                  19.164,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 07:30:00 ,                                  19.020,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 07:45:00 ,                                  18.889,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 08:00:00 ,                                  18.792,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 08:15:00 ,                                  18.691,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 08:30:00 ,                                  18.595,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 08:45:00 ,                                  18.499,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 09:00:00 ,                                  18.389,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 09:15:00 ,                                  18.295,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 09:30:00 ,                                  18.194,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 09:45:00 ,                                  18.089,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 10:00:00 ,                                  17.974,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 10:15:00 ,                                  17.859,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 10:30:00 ,                                  17.744,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 10:45:00 ,                                  17.653,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 11:00:00 ,                                  17.554,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 11:15:00 ,                                  17.468,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 11:30:00 ,                                  17.381,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 11:45:00 ,                                  17.289,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 12:00:00 ,                                  17.196,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 12:15:00 ,                                  17.119,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 12:30:00 ,                                  17.030,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 12:45:00 ,                                  16.935,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 13:00:00 ,                                  16.846,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 13:15:00 ,                                  16.764,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 13:30:00 ,                                  16.675,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 13:45:00 ,                                  16.597,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 14:00:00 ,                                  16.537,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 14:15:00 ,                                  16.481,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 14:30:00 ,                                  16.434,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 14:45:00 ,                                  16.422,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 15:00:00 ,                                  16.489,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 15:15:00 ,                                  16.610,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 15:30:00 ,                                  16.782,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 15:45:00 ,                                  16.970,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 16:00:00 ,                                  17.181,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 16:15:00 ,                                  17.427,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 16:30:00 ,                                  17.674,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 16:45:00 ,                                  17.897,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 17:00:00 ,                                  18.108,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 17:15:00 ,                                  18.328,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
9/12/2019 17:30:00 ,                                  18.532,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 17:45:00 ,                                  18.717,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 18:00:00 ,                                  18.978,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 18:15:00 ,                                  19.279,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 18:30:00 ,                                  19.586,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 18:45:00 ,                                  19.933,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 19:00:00 ,                                  20.257,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 19:15:00 ,                                  20.573,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 19:30:00 ,                                  20.898,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 19:45:00 ,                                  21.195,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 20:00:00 ,                                  21.447,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 20:15:00 ,                                  21.727,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 20:30:00 ,                                  22.009,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 20:45:00 ,                                  22.254,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 21:00:00 ,                                  22.434,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 21:15:00 ,                                  22.632,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 21:30:00 ,                                  22.901,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/12/2019 21:45:00 ,                                  23.186,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 22:00:00 ,                                  23.470,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 22:15:00 ,                                  23.720,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 22:30:00 ,                                  23.940,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 22:45:00 ,                                  24.139,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 23:00:00 ,                                  24.325,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 23:15:00 ,                                  24.446,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 23:30:00 ,                                  24.494,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/12/2019 23:45:00 ,                                  24.466,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 00:00:00 ,                                  24.365,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 00:15:00 ,                                  24.230,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 00:30:00 ,                                  24.083,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 00:45:00 ,                                  23.892,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 01:00:00 ,                                  23.704,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 01:15:00 ,                                  23.511,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 01:30:00 ,                                  23.349,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 01:45:00 ,                                  23.201,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 02:00:00 ,                                  23.047,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 02:15:00 ,                                  22.883,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 02:30:00 ,                                  22.706,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 02:45:00 ,                                  22.517,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 03:00:00 ,                                  22.321,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 03:15:00 ,                                  22.128,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 03:30:00 ,                                  21.943,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 03:45:00 ,                                  21.757,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 04:00:00 ,                                  21.574,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 04:15:00 ,                                  21.400,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 04:30:00 ,                                  21.208,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 04:45:00 ,                                  21.030,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 05:00:00 ,                                  20.854,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 05:15:00 ,                                  20.700,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 05:30:00 ,                                  20.575,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 05:45:00 ,                                  20.444,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 06:00:00 ,                                  20.277,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 06:15:00 ,                                  20.126,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 06:30:00 ,                                  19.996,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 06:45:00 ,                                  19.871,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 07:00:00 ,                                  19.759,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 07:15:00 ,                                  19.653,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 07:30:00 ,                                  19.580,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 07:45:00 ,                                  19.495,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 08:00:00 ,                                  19.399,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 08:15:00 ,                                  19.313,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 08:30:00 ,                                  19.240,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 08:45:00 ,                                  19.169,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 09:00:00 ,                                  19.098,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 09:15:00 ,                                  19.062,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 09:30:00 ,                                  19.041,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 09:45:00 ,                                  19.025,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 10:00:00 ,                                  19.008,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 10:15:00 ,                                  18.994,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 10:30:00 ,                                  18.983,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 10:45:00 ,                                  18.963,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 11:00:00 ,                                  18.938,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 11:15:00 ,                                  18.922,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 11:30:00 ,                                  18.908,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 11:45:00 ,                                  18.898,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 12:00:00 ,                                  18.884,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 12:15:00 ,                                  18.871,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 12:30:00 ,                                  18.858,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 12:45:00 ,                                  18.848,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 13:00:00 ,                                  18.834,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 13:15:00 ,                                  18.808,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 13:30:00 ,                                  18.785,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 13:45:00 ,                                  18.757,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 14:00:00 ,                                  18.726,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 14:15:00 ,                                  18.703,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 14:30:00 ,                                  18.685,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 14:45:00 ,                                  18.678,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 15:00:00 ,                                  18.691,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 15:15:00 ,                                  18.720,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 15:30:00 ,                                  18.786,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 15:45:00 ,                                  18.864,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 16:00:00 ,                                  18.930,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 16:15:00 ,                                  19.017,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 16:30:00 ,                                  19.223,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 16:45:00 ,                                  19.443,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 17:00:00 ,                                  19.632,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 17:15:00 ,                                  19.800,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 17:30:00 ,                                  19.888,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 17:45:00 ,                                  19.986,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 18:00:00 ,                                  20.110,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 18:15:00 ,                                  20.250,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 18:30:00 ,                                  20.423,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 18:45:00 ,                                  20.600,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 19:00:00 ,                                  20.718,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 19:15:00 ,                                  20.809,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 19:30:00 ,                                  20.855,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 19:45:00 ,                                  20.872,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 20:00:00 ,                                  20.932,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 20:15:00 ,                                  21.110,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 20:30:00 ,                                  21.328,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 20:45:00 ,                                  21.576,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 21:00:00 ,                                  21.867,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 21:15:00 ,                                  22.130,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 21:30:00 ,                                  22.355,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 21:45:00 ,                                  22.564,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 22:00:00 ,                                  22.779,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 22:15:00 ,                                  22.931,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 22:30:00 ,                                  23.039,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 22:45:00 ,                                  23.127,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
9/13/2019 23:00:00 ,                                  23.220,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 23:15:00 ,                                  23.367,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 23:30:00 ,                                  23.470,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/13/2019 23:45:00 ,                                  23.537,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/14/2019 00:00:00 ,                                  23.589,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/14/2019 00:15:00 ,                                  23.641,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
9/14/2019 00:30:00 ,                                  23.625,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
